source,target
i even got a few friendly words from the singer in a piece of paper: i hope you've enjoyed it.,i even got a few friendly words from the singer on a piece of paper: i hope you've enjoyed it.
i'll always keep it like a treasure.,i'll always treasure it.
"i'll show you the photographs i took next time you come to visit me, o.k?","i'll show you the photographs i took next time you come to visit me, ok?"
"till then, take care yourself.","till then, take care of yourself."
13th june.2000,"13th june, 2000"
"i can only travel in july because i had already booked and fully paid for a middle-east holiday, from 25th of july till end of august.","i can only travel in july because i have already booked and fully paid for a middle east holidayholiday , from 25th july till the end of august."
if you can arrange my departure time from 1st of july it should be convenience for me.,if you can arrange my departure time for 1st of july it would be convenient for me.
"i would like to stay in tents because i had much great times in tents during my previous holidays, if it is suitable for you.","i would like to stay in a tent, because i had many great times in tents during my previous holidays, if it can be arranged."
i want to do this two activities while i am at the camp: sailing and photography.,i want to do these two activities while i am at the camp: sailing and photography.
i have great experience for sailing.,i have great experience of sailing.
and i have done certificate for using radio (vhf).,and i have a certificate in using a radio (vhf).
"i have knowladge about navigation, engine , ropes and knots and sails as well.","i have knowledge of navigation, engine , ropes and knots, and sails as well."
"my other passion is photography, especially i like black and white photography.","my other passion is photography, i especially like black and white photography."
i have a camera which is a called minolta x300.,"i have a camera, it is a minolta x300."
that is a manual camera.,it is a manual camera.
i know to develop films and print them.,i know how to develop films and print photographs.
"i have doubt about clothes, money and immigration rules of the usa.","i am not sure about clothes, money and the immigration rules of the usa."
"please could you write me how is the weather like there, what kind of clothes i need and how much money i should have.","please could you tell me what the weather is like there, what kind of clothes i need and how much money i should bring."
i like shopping but i had a bad experience about my recent shopping .,i like shopping but i had a bad experience on a recent shopping trip.
i went out for shopping and to get some ideas about new brand computers and products.,i went out to get some shopping and to get some ideas about new computers and products.
first of all i went to a local shop but i couldn't find enough selection of products.,"first of all, i went to a local shop but they didn't have a big enough selection of products."
"it was very crowded, i could hardly walk in the shop.","it was very crowded, i could hardly move in the shop."
i decided to by a cd driver for my old computer.,i decided to buy a cd-rom drive for my old computer.
when i approached to the cashier i suddenly noticed my wallet had gone.,when i approached the cashier i suddenly noticed my wallet had gone.
"my money, travel card and credit card .","my money, travel card and credit card had gone."
it was a nightmare there were pickpokets in the shop.,"it was a nightmare, there were pickpockets in the shop."
i went to the shop assistance but it was useless.,i went to the shop's customer services but it was useless.
as soon as possible i phoned to my bank for cancelation of my credit card but they had already used it.,"as soon as possible, i phoned my bank cancellationto cancel my credit card but they had already used it."
it costs me about £500.,it cost me about £500.
"this experience has changed my shopping habit, now i do all my shopping on the internet.","this experience has changed my shopping habits, now i do all my shopping on the internet."
but i'm not sure how it is safe.,but i'm not sure whether it is safe.
but you must be always award against to pickpokets.,but you must always be on your guard against pickpockets.
i was enthusiastic about the special event.,i was enthusiastic about this special event.
the advertisement shew two actors but i was surprised to see as the main .,the advertisement showed two actors but i was surprised to see a different person as the main character.
"as well as this, to my horror, the performance didn't start at 19.30 but forthy five minutes later.","as well as this, to my horror, the performance didn't start at 19.30 but forty fiveforty-five minutes later."
"in addition to this, the theatre restaurant was closed for lack of servants.","in addition to this, the theatre restaurant was closed for lack of waiters."
i hope you will give me back the prize of my ticket!,i hope you will give me back the price of my ticket!
introduction: it seems to me that modern technology has deeply changed our daily life.,introduction: it seems to me that modern technology has profoundly changed our daily life.
an usefull help: the personal computer can fastly help you in lots of situations.,a useful helper: the personal computer can quickly help you in lots of situations.
"moreover, a variety of micro computers are now everywhere such as in your car, on your radio and so on.","moreover, a variety of micro-computers are now everywhere such as in your car, on your radio and so on."
have a good feeling with it!,feel good about it!
": on one side, the modern technology is extremely important, on the other hand you shouldn't abuse of it.",": on one sideon the one hand, modern technology is extremely important, on the other hand you shouldn't abuse it."
"conclusion: i do think, however, the modern technology is essential for human being nowadays.","conclusion: i do think, however, that modern technology is essential for human beings nowadays."
"although the world of computers will develop day by day, i lively hope we (human being) could mantain our personality of seeing things.","although the world of computers will develop day by day, i lively hope we (human beings) can maintain our way of seeing things."
i want to complain about your advertisment about the theatre 'over the rainbow' i had a very disappointing evening.,i want to complain about your advertisement for the production 'over the rainbow'; i had a very disappointing evening.
"first of all i wanted so much to see my favourite actor danny brook as he was supposed to be in the show, but he wasn't.","first of all, i wanted so much to see my favourite actor danny brook as he was supposed to be in the show, but he wasn't."
secondly the show didn't start until 20:15 but it should have started 19:30 so we had to sit and wait which was very boring.,"secondly the show didn't start until 20:15 but it should have started at 19:30 so we had to sit and wait, which was very boring."
there were no discounts on the ticket available either.,there were no discounts on the tickets available either.
after the show we wanted to have something to eat in the theatre restaurant but it was closed because rebuilding.,after the show we wanted to have something to eat in the theatre restaurant but it was closed for refurbishment.
"she had always been like that, said my best friend ann to me when i told her that i had told pat a secret yesterday.","she had always been like that, my best friend ann said to me when i told her that i had told pat a secret the day before."
the secret was that i was in love with peter in my course.,the secret was that i was in love with peter from my course.
"yesterday when i arrived to the college, i saw pat standing with peter and a lot of other boys and they were looking strange at me and laufhing.","yesterday when i arrived at college, i saw pat standing with peter and a lot of other boys and they were looking strangely at me and laughing."
in the classroom it became even worser.,in the classroom it became even worse.
people started to whrite things on the board and pointing at me.,people started to write things on the board and to point at me.
"in the lunchbreak i went to pat and asked her why she had told him the secret, but she just ignored me like she didn't know me.","in the lunch break i went to pat and asked her why she had told him the secret, but she just ignored me like she didn't know me."
"dear manager i am writing you because of your new musical show ""over the rainbow''.","dear manager i am writing to you because of your new musical show ""over the rainbow''."
"i have spent my holiday in london recently and it is like a tradition, we went to a musical.","i spent my holiday in london recently and, it is like a tradition, we went to a musical."
after reading your programme i was very impressed and i was looking forward to see it.,after reading your programme i was very impressed and i was looking forward to seeing it.
"and then the show started at 20:15 p.m., although it was supposed to start at 19:30 p.m., so we've had to wait quite long in this crowded room.","and then the show started at 20:15 p.m., although it was supposed to start at 19:30 p.m., so we had to wait quite long in that crowded room."
"i would like to ask you to give us our money back, because it has been a very disappointing evening for us.","i would like to ask you to give us our money back, because it was a very disappointing evening for us."
"we sometimes tried to make surprise parties, but it never worked because of him.","we sometimes tried to throw surprise parties, but it never worked because of him."
two weeks before his birthday he started asking us what we were gong to do.,two weeks before his birthday he started asking us what we were going to do.
"that annoyed us so much, that we started making something up.",that annoyed us so much that we started making something up.
"of course, that wasn't , we had actually organised a party for him with all his friends since a long time go, but he wasn't supposed to know that.","of course, that wasn't true, we had actually organised a party for him with all his friends a long time ago, but he wasn't supposed to know that."
i had invited him to opened the evening with me.,i had invited him to spend the evening with me.
i couldn't change his mind although i've tried everything.,i couldn't change his mind although i tried everything.
he was very sorry that he had not want to come and arrived quite soon then.,he was very sorry that he had not wanted to come and arrived quite soon then.
"but i know now, that it is always better not to lie even if it should be for good .",but i know now that it is always better not to lie even if it is for a good reason.
"i am writting this letter to inform you i had a very disappointing evening during your musical show ""over the rainbow"" at the circle theatre where you are the director.","i am writing this letter to inform you i had a very disappointing evening at your musical show ""over the rainbow"" at the circle theatre where you are the director."
"first of all, the actor was expected to be danny brook.","first of all, the actor was supposed to be danny brook."
"but finally, without telling us anything, there was a different actor.","but at the last minute, without telling us anything, there was a different actor."
that was very displeasured because i had planned a romantic dinner with my wife.,that was very unpleasant because i had planned a romantic dinner with my wife.
"if you had told me your restaurant was going to be closed, i would have made a reservation anywhere else, but you didn't.","if you had told me your restaurant was going to be closed, i would have made a reservation somewhere else, but you didn't."
and finally the play started with a delay of forty-five minutes and there were not discounts available.,and finally the play started with a delay of forty-five minutes and there were no discounts available.
both things do not agree with what i read on your advertising sign.,neither thing agrees with what i read in your advertisement.
"due to all of these reasons, i hope you could give my money back.","for all of these reasons, i hope you can give me my money back."
but i didn't know that when i told her i was thinking in going away from home.,but i didn't know that when i told her i was thinking of leaving home.
"this was a very difficult decission but i had to take it because of my personal situation, all the time shouting and fighting will all my family.","this was a very difficult decision but i had to take it because of my personal situation, all the time shouting and fighting with all my family."
therefore my girlfriend lived alone so i could have stayed with her or just have gone on travelling around the world.,as my girlfriend lived alone i could have stayed with her or just have gone on travelling around the world.
"but it was a big mistake because she told it to her mother and i don't know how but now my mother know it, and she is very worried about me and my future.","but it was a big mistake because she told her mother about it and i don't know how but now my mother knows about it, and she is very worried about me and my future."
"finally, my parents are all the time about differents solutions to my problem, and this all thanks to pat.","finally, my parents are arguing all the time about different solutions to my problem, and this all thanks to pat."
i am writing to complain about your advertisement which inform me wrong information.,i am writing to complain about your advertisement which gave me wrong information.
"thirdly, i saw ""discount available"" on your advert but your staffs said it was just for mondays.","thirdly, i saw ""discount available"" on your advert but your staff said it was just for mondays."
your advert made me misunderstood.,your advert made me misunderstand.
"however, it closed because it was being decorated.","however, it was closed because it was being decorated."
"your advert promised me ""perfect evening out"", but it was terrible evening to me.","your advert promised me a ""perfect evening out"", but it was a terrible evening for me."
how has mordern technology changed my daily life?,how has modern technology changed my daily life?
"when i bought my computer, i wasn't interested in it but when i started studying about internet and playing games, i found it interesting.","when i bought my computer, i wasn't interested in it but when i started studying the internet and playing games, i found it interesting."
"sometimes, i think i am a computer addict because whenever i come back home, my hand go to computer swich, automaticaly, even though i don't want to use the computer.","sometimes, i think i am a computer addict because whenever i come back home, my hand goes to the computer switch, automatically, even though i don't want to use the computer."
i usually spend my time on playing computer about three hours a day.,i usually spend my time on playing computer games about three hours a day.
"after that, i go to the sofa for watch tv.","after that, i go to the sofa to watch tv."
i am writing to replay your letter and to ask more details about the competition.,i am writing to reply to your letter and to ask for more details about the competition.
"firstly, i would like to say that i'm very glad to have been choosen and i will do my best for this competition.","firstly, i would like to say that i'm very glad to have been chosen and i will do my best for this competition."
"as you asked in the letter, i would like to travel only on july because i work at the central library and i'm also having english classes, so i will just have holidays on july.","as you asked in the letter, i would like to travel only in july because i work at the central library and i'm also having english classes, so i will just have holidays in july."
is it suitable for you?,is that suitable for you?
"as you mentioned about the accomodation, i would prefer stay in the tents, because it's more exciting and i really love camping.","as you mentioned about the accommodation, i would prefer to stay in a tent, because it's more exciting and i really love camping."
i examined all the activities that you listed and i was disappointed to have to chose just two of them because in my opinion i'm good in almost of this activities.,i examined all the activities that you listed and i was disappointed to have to choose just two of them because in my opinion i'm good at almost all of these activities.
"however, i would choose sailing because i am facinating with the sea and it's misteries and i also like the watter, the wind in my face...","however, i would choose sailing because i am fascinatingfascinated with the sea and its mysteries and i also like the water, the wind in my face..."
the other one i would choose is basketball becouse i'm tall and very fast with the ball.,the other one i would choose is basketball because i'm tall and very fast with the ball.
"finally i would like to know what kind of clothes are we supposed to wear there, and about the money we are supposed to pay for food and things like that.","finally i would like to know what kind of clothes we are supposed to wear there, and about the money we are supposed to bring to pay for food and things like that."
i'm looking forward to receiving your prompt replay.,i'm looking forward to receiving your prompt reply.
"last month, i went to a pop concert with four bands .","last month, i went to a pop concert with four bands playing."
it was unbelivebly!!,it was unbelievablyunbelievable!!
"however the success of the concert, at the end of show some full gays started a big confusion and some people get hurt.","however great the success of the concert, at the end of the show some full gays started a big confusion and some people got hurt."
"it was a grate pleasure to hearing from you, that i have won first prize in your competition.",it was a great pleasure to hear from you that i have won first prize in your competition.
"i am very glad that all accommodation and travel costs are paid, but even though i would like to know how much money do i have to take with me.","i am very glad that all accommodation and travel costs are paid, but still i would like to know how much money i have to take with me."
i would be glad to travel only in july because of family reasons.,i would be glad to travel only in july for family reasons.
other point is accommodation.,another point is accommodation.
i would be more than happy if you could have provided me with tent.,i would be more than happy if you could provide me with a tent.
"the reasons as following; better relationship with nature, and grate opportunity to improve my health.","the reasons are the following: a tent promotes a better relationship with nature, and is a great opportunity to improve my health."
also i would like to tell you which activities i would like to chose and why.,also i would like to tell you which activities i would like to choose and why.
"the last thing i would like to know is which clothes do i have to take, even though the weathe in july will be good.","the last thing i would like to know is what clothes i have to take, even though the weather in july will be good."
"going in and out of the shops, buying clothes, food and presents, but a few of us who is very happy to spend money.","going in and out of the shops, buying clothes, food and presents, but few of us are very happy to spend money."
staying in a que or croude is also unplesent.,staying in a queue or crowd is also unpleasant.
"all people are shouting, stepping on your feet and it is very likely that you won't get the product you need.","all the people are shouting, stepping on your feet and it is very likely that you won't get the product you need."
after words you are tiered and have no power to do things.,afterwards you are tired and have no energy to do things.
after all things that i have mentioned it is clearly seen that shopping is not enjoyable.,after all the things that i have mentioned it is clear that shopping is not enjoyable.
"firstly, i am being the representative of my class to thanks for organising a good programme in london, especially the visiting of science museum and national art gallery.","firstly, i am being the representative of my class to thank you for organising a good programme in london, especially the visit to the science museum and national art gallery."
we know that it is a good chance for us to learn more different things and can widen our knowledge in the science museum.,we know that it is a good chance for us to learn more different things and we can widen our knowledge in the science museum.
"in addition, we can appreciate and enjoy the art in national art gallery.","in addition, we can appreciate and enjoy the art in the national art gallery."
"unfortunately, i know that most of the students have already visited this two places before.","unfortunately, i know that most of the students have already visited these two places before."
so we decide to choose the other programme which have seen as an entertainment.,so we decided to choose another event which have seen as an entertainment.
"the show is hold at central exhibition hall, london.","the show will be held at the central exhibition hall, london."
"the date is on tuesday march 14, from 10.00-19.00.","the date is tuesday march 14, from 10.00-19.00."
it shows the latest fashions including leisure and sports wear.,"it shows the latest fashions, including leisure and sports wear."
"in spite of these, there is also make up and hairstyles which attract girls most.","in spite of this, there are also make-up and hairstyles, which attract girls most."
"secondly, the show is a great opportunity because it holds only 1 day which is tuesday march 14.","secondly, the show is a great opportunity because it is held for only 1 day, which is tuesday march 14."
"and, it is free for students.",and it is free for students.
"personally, here is my some suggestions about how the programme could be changed.","personally, here are some suggestions about how the programme could be changed."
we can join the programme that you planned as usual and we go to that fashion show on tuesday.,we can follow the programme that you planned as usual and then we go to that fashion show on tuesday.
"your sincerely,","yours sincerely,"
"remain the same, as usual or have a great difference?","will it remain the same, or have a great difference?"
"and, there should be a electrical servant in everyone's home.",and there should be ana robotic servant in everyone's home.
so there's no need for people to do the household work.,so there'll be no need for people to do the housework.
there should be no beds at home because some pills are invented to make people not sleepy.,there will be no beds at home because some pills will be invented to prevent people notprevent people becoming sleepy.
"if you're tire, the pill can give you vitamin, protein and make you refresh","if you're tired, the pill can give you vitamins, proteins and make you refreshed."
"on the other hand, there're some ways that remain the same.","on the other hand, there're some things that remain the same."
the toilet should remain the same as people need to use daily and nothing can replace it.,the toilet should remain the same as people need to use it daily and nothing can replace it.
"second, there should be friends and family members in the home to provide joyful and fun.","second, there should be friends and family members in the home to provide joy and fun."
"since friends and family members won't change and replace, by anything.",since friends and family members won't change or be replaced by anything.
these are my imagination.,these are my imaginations.
"i am writting in order to complain about the musical show ""over the rainbow"".","i am writing in order to complain about the musical show ""over the rainbow""."
"after all i just wanted to go to the restaurant of the theatre and have something to eat, but it was closed because the police had closed it.","after all that i just wanted to go to the theatre restaurant and have something to eat, but it was closed because the police had closed it."
they had closed it because they had found the food in bad conditions.,they had closed it because they had found the food in a bad condition.
"just to finish, the advertisement said that the show would be a perfect evening out, let me tell that it wasn't not.","just to finish, the advertisement said that the show would be a perfect evening out, let me tell you that it was not."
"i paid a full ticket without discounts to wait 45 minutes, to see a musical show with a bad actor and after all could not have a sandwich because the restaurant was closed.","i paid for a full-price ticket without discount to wait 45 minutes, to see a musical show with a bad actor and after all that could not have a sandwich because the restaurant was closed."
i think the theatre should give me my money back and i hope you do it.,i think the theatre should give me my money back and i hope you do .
"the technology has changed, is changing and it will change our daily lifes.","technology has changed, is changing and it will change our daily lives."
"now we can cook in a easier way than ten years before, we can talk with somebody who is 10000 kilometres from us and we can know what's happening in the other part of the world.","now we can cook in an easier way than ten years ago, we can talk with somebody who is 10000 kilometres from us and we can know what's happening in another part of the world."
"another thing is changing our life is the computer, especially internet.","another thing that is changing our lives is the computer, especially the internet."
more and more people are connecting through the net.,more and more people are connecting to the net.
soon we won't need to get out from our homes.,soon we won't need to leave our homes.
"now we can buy everything by internet, we can see what's happening in wall street, we can send mail in a easier way, by e-mail and many people has started to work at home by their computers.","now we can buy everything via the internet, we can see what's happening on wall street, we can send mail in an easier way, by e-mail, and many people have started to work at home with their computers."
technology has changed so much our daily that we won't be able to live without it.,technology has changed our daily lives so much that we won't be able to live without it.
"nobody can imagine to live without a t.v., a computer, a microwave, a telephone.","nobody can imagine living without a tv, a computer, a microwave, a telephone."
"there are machines for everything, to write, to cook, to go from one place to other, to talk with somebody who is not with you.","there are machines for everything, writing, cooking, going from one place to another, talking with somebody who is not with you."
our lifes are very different from our grandparent's lifes and that's because the technology.,our lives are very different from our grandparents' lives and that's because of technology.
"personally, i enjoy looking and learning about new inventions and all the science.","personally, i enjoy looking at and learning about new inventions and all the science."
"however, my class and i have seen an advertisement about a fashion and leisure show.","however, my class and i have seen an advertisement for a fashion and leisure show."
it is in the central exhibition hall and will start and ten o'clock and finish at five o'clock in the evening.,it is in the central exhibition hall and will start at ten o'clock and finish at five o'clock in the evening.
"apparently, this show is free to all students, which means if we went, the cost of the trip will be cut down.","apparently, this show is free to all students, which means if we went, the cost of the trip would be reduced."
we like to keep up with the rage but i think it will help those who want to become a fashion designer later on.,we like to keep up with the trends but i think it will help those who want to become fashion designers later on.
"for one, the future homes might not be built out of bricks at all!","for one, the future home might not be built out of bricks at all!"
"also, due to global warming, sea levels might rise and risk of flooding will also rise.","also, due to global warming, sea levels might rise and the risk of flooding will also rise."
"i like danny brook as an actor and when i read that he would be starring, i booked the ticket imagetly.","i like danny brook as an actor and when i read that he would be starring, i booked the ticket immediately."
"but, instead there was a different actor, who i never heard about before!","but, instead there was a different actor, who i had never heard of before!"
"the show should start at 19.30, but it didn't start until 20.15!","the show should have started at 19.30, but it didn't start until 20.15!"
"in fact, it was closed the whole evening, because of some work .","however, it was closed the whole evening, because of some work being done to it."
"as i'm a student, i usually get discounts on different things, so i was so disappointed when i couldn't get it here!","as i'm a student, i usually get discounts on various things, so i was so disappointed when i couldn't get one there!"
i'm really upset and disappointed after all this and at least i want my money back!,i'm really upset and disappointed after all this and i want at least my money back!
i belong to this generation who had grown up with a lot of different technolgy.,i belong to the generation who have grown up with a lot of new technology.
"for example tv, telephone, micrown etc.","for example, tv, telephone, microwave etc."
"but the last few years, it has change and so many new important things had been discovered.","but in the last few years, it has changed and so many new important things have been invented."
"what i'm talking about are the computer, which now can be found in almost every home and of course, the mobile phone!","what i'm talking about are the computers, which now can be found in almost every home, and, of course, the mobile phone!"
"i tought i would never need a mobile phone, but my mum and dad gave me one for christmas last year and now i can't live without it!","i thought i would never need a mobile phone, but my mum and dad gave me one for christmas last year and now i can't live without it!"
but the discovery that i'm most thankful to is the computor and the internet!,but the invention that i'm most thankful for is the computer and the internet!
"thanks to it, i can easy communicate with my family and friends at home when i'm here in england.","thanks to them, i can easily communicate with my family and friends at home when i'm here in england."
"to use the mobile phone by the way, is very expensive.","to use the mobile phone, by the way, is very expensive."
"so, i start every day, swiching on my mobile phone, to see if there are any more sms messages before i go to the library to check my e-mail and that's just the begining of the day...","so, i start every day by switching on my mobile phone, to see if there are any more sms messages before i go to the library to check my e-mail and that's just the beginning of the day..."
"i would like to travel on july because i will be on winter holidays, so i will not miss classes at school.","i would like to travel in july because i will be on my winter holidays, so i will not miss classes at school."
i would really prefer to stay in tents because i love sleeping outdoors and listening noises from outside.,i would really prefer to stay in a tent because i love sleeping outdoors and listening to the noises from outside.
i was wondering the kind of clothes that i will have to wear and finally could you tell me how much money i will have to take?,i was wondering about the kind of clothes that i will have to wear and finally could you tell me how much money i will have to take?
i look for ward to receiving more news.,i look forward to receiving more news.
"if you want to help at a pop concert you'll have to write down yourself in a competition as i did, then, if you win the organiser will phone you and you'll be able to help them.","if you want to help at a pop concert you'll have to write about yourself in a competition as i did, then, if you win the organiser will phone you and you'll be able to help them."
"at the concert i had to clear and organized all the people who were in, but at the end of the night i was able to talk with one of my favourite pop singer.","at the concert i had to clear and organize all the people who were there, but at the end of the night i was able to talk with one of my favourite pop singers."
i think that it was the experience i particularly liked most and which i will never forget.,i think that was the experience i liked most and which i will never forget.
"according to your first question, i would like to travel only at july because it is my school holliday so i would not miss any class.","regarding your first question, i would like to travel only in july because it is my school holiday so i would not miss any classes."
"i rather prefer to stay in tents because i like to stay as closest as possible to nature, it makes me feel better.",i rather prefer to stay in tents because i like to stay as close as possible to nature; it makes me feel better.
"i would like to ask about somethings which might be necessary for me to take with , like what kind of clothes should i take, should i take my own surf board, and what about money, should i bring some with me?","i would like to ask about some things which might be necessary for me to take with me, like what kind of clothes should i take, should i take my own surfboard, and what about money, should i bring some with me?"
i am looking forward to hear from you.,i am looking forward to hearing from you.
"as you know, i had a great experience last month giving a helping hand for the band called ramones.","as you know, i had a great experience last month giving a helping hand to the band called ramones."
"it was a breeze to help them and was very cool as well, those guys really know how to play rock.",it was a breeze to help them and was very cool as well; those guys really know how to play rock.
i had only to stay behind the drummer suppling them with water whenever they wanted.,i only had to stay behind the drummer supplying them with water whenever they wanted.
"afterwards, the ramones had a short break and when they went back from their break they've just went of.","afterwards, the ramones had a short break and when they came back from their break they just went off!"
"i had a really nice time with them even tought i would've prefered to stay at the front with the others people, but anyway it was a great experience for me, i holp to be able to help them next year.","i had a really nice time with them even though i would've preferred to stay at the front with the other people, but anyway it was a great experience for me, i hope to be able to help them next year."
"i holp you've enjoed my experience, and i hope to hear from you soon.","i hope you've enjoyed my experience, and i hope to hear from you soon."
"since i've got a computer with internet, my social life has changed.","since i got a computer with a connection to the internet, my social life has changed."
"this has helped me a lot, because i can talk with my friends that are living in other countries.","this has helped me a lot, because i can talk with my friends who live in other countries."
technology has a lot of programs that lead you communicate with others in a more easy way.,computers have a lot of programs that help you communicate with others in an easier way.
"this has opened another world to me, distances aren't so sad, they are more close.","this has opened another world to me, distances aren't so sad, they are closershorter."
"now i have a different style of life, i am more open to world's problems and progress.","now i have a different lifestyle, i am more open to the world's problems and progress."
i am interesting in reading articles and developing myself.,i am interested in reading articles and developing myself.
"technology had gave me another life, has helped me.","technology has given me another life, it has helped me."
my knowledge has been developed and also my life style.,my knowledge has been developed and also my lifestyle.
"i think that modern technology is our future, we don't have to depend on it, but we have to work for a biggest improvement.","i think that modern technology is our future, we don't have to depend on it, but we have to work for the biggest improvement."
i am writting to you to give your my opinion about your festival.,i am writing to you to give you my opinion about your festival.
"first, it was an international festival, it was a great idea, but only six countries were here.","first, it was an international festival, it was a great idea, but only six countries participated."
"so, if you can have more than six countries, it could be great.","so, if you could have more than six countries, it would be great."
this idea is in relation with the number of plays and films.,this idea relates to the number of plays and films.
"if there are more stars and artists from around the world, there are more plays and films and it is better.","if there are more stars and artists from around the world, and there are more plays and films it would be better."
my second complain is about some concert halls which are too small.,my second complaint is about some of the concert halls which were too small.
"it would be better if you have some large halls, like your ""arena"" hall.","it would be better if you had some more large halls like your ""arena"" hall."
"to conclude, i was very happy to have a ticket for all events at one reasonally price, because for someone who do not like especially art, it was very attractive.","to conclude, i was very happy to have a ticket for all events at a reasonable price, because for someone who does not especially like art, it was very attractive."
"yours faithfully,","yours sincerely,"
i am writting to you to answer at your question about school rules and what i am (and i am not) allowed to do at home.,i am writing to you to answer your question about school rules and what i am (and i am not) allowed to do at home.
firstly in the school it is not permitted to smoking in the no smoking area or in the classroom.,"firstly, in school it is not permitted to smoke in the no-smoking area or in the classroom."
"but, i think it is the same in england.",but i think it is the same in england.
"secondly, when you want to ask a question to the , you must to put your hand up, and speak when the teacher ask you.","secondly, when you want to ask the teacher a question, you must put your hand up and speak when the teacher asks you."
"in my home, the only things i am not allowed to do are things which can disturbe my familly.","in my home, the only things i am not allowed to do are things which might disturb my family."
"for example, put the music too hight when my syster is working.","for example, putting the music on too highloud when my sister is working."
"but there are also some life's rules, like do not put legs on the table when we are eating or eat with my fingers.","but there are also some general rules, like do not put your feet on the table when we are eating or do not eat with your fingers."
"there are not really anything that i could like to change, because, as you know, in france, there are not really strict rules like in china or other countries.","there is not really anything that i would like to change, because, as you know, in france, there are not really strict rules like in china or other countries."
it is just polite's rules.,there are just politeness's rulesrules of politeness.
i hope i answered to your question.,i hope i answered your question.
"big kisses,","love,"
"it said on the leafet that your perfect evening out, while it was not at all.","it said in the leaflet that this would be a perfect evening out, while it was not that at all."
i felt very disappointing after seeing the music show in your theatre.,i felt very disappointed after seeing the music show in your theatre.
"as i said the reasons above, i want to ask for money back!","as i said the reasons above, i want to ask for my money back!"
"the reason is that i am a full-time student on cracow university and i have many exams at the end of semester, which is in june.","the reason is that i am a full-time student at cracow university and i have many exams at the end of the semester, which is in june."
aspecially in the summer when tempereture and humidity are very high.,especially in the summer when the temperature and humidity are very high.
from the list of all activities i have choosen photography and golf.,from the list of all the activities i have chosen photography and golf.
since secondary school i am very interested in taking pictures and i have a big experience in it.,since secondary school i have been very interested in taking pictures and i have broad experience of it.
i have choosen golf because i have never played in this game.,i have chosen golf because i have never played this game.
"please, send me any information of what should i take with me.","please, send me any information about what i should take with me."
i know that you're waiting for any information about a concert.,i know that you're waiting for any information about the concert.
my friend offered me a job as a member of techical staff on sting's concert.,my friend offered me a job as a member of the technical staff at sting's concert.
our job was to prepare the scene.,our job was to prepare the stage.
we've built it using ready metal and wodden parts.,we've built it using ready metal and wooden parts.
"then we had to plug all electric instruments, speakers, lights and microphones.","then we had to plug in all electric instruments, speakers, lights and microphones."
i was working with a specialist who had to connect all lights together to one computer and prepare a colorful show.,i was working with a specialist who had to connect all the lights together to one computer and prepare a colourful show.
it was a totally new experience for me and a real pleasure of working with professionalists.,it was a totally new experience for me and a real pleasure working with professionals.
even mr. sting came to us to thank for our help.,even mr. sting came to us to thank us for our help.
i wish to see your letter soon,i hope to see your letter soon
"i'm writing to you, to complain about the musical show ""over the rainbow"", that i came to see during my holiday in london, at your theatre.","i'm writing to you to complain about the musical show ""over the rainbow"" that i came to see at your theatre during my holiday in london."
well it wasn't and i ask for my money back.,well it wasn't and i am asking for my money back.
i'd like you to return them to me.,i'd like you to return it to me.
i'll wait to hear from you soon...,i'm waiting to hear from you soon.
"so, the next day pat went and told to his sister sally that her friends were organising a suprise party for her birthday.","so, the next day pat went and told his sister sally that her friends were organising a surprise party for her birthday."
"when sally heared that, was very suprised and very excited.","when sally heard that, she was very surprised and very excited."
"but because she didn't want to disappoint her friends, she was acting as she didn't know anything.","but because she didn't want to disappoint her friends, she was acting as if she didn't know anything."
she let them to organise it!,she let them organise it!
"but although she was acting like this she was very ungry with her brother pat, because he didn't keep the secret.","but although she was acting like this she was very angry with her brother pat, because he didn't keep the secret."
"all her friends were going to meet there, while she was at her swimming lesson.",all her friends were going to meet there while she was at her swimming lesson.
when that day arrived they all went there as they planned.,when that day arrived they all went there as they had planned.
when the clock showed 8:00 they hide themselves under the tables and the furnitures.,when the clock showed 8:00 they hid themselves under the tables and the other furniture.
after a while the bell rang.,"after a while, the bell rang."
"suddenly they all shouted ""suprise!"".","suddenly they all shouted ""surprisesurprise!""."
"sally although she knew it, she seemed very suprised!","sally, although she knew about it, seemed very surprised!"
so her friends didn't understand that she knew about the party and they were very happy because they believed that the suprise party had succeed!,so her friends didn't realise that she knew about the party and they were very happy because they believed that the surprise party had been a success!
