text_name,Error_type,Error_span,Correction,Error_sentence
2017_OBy_19_1.txt,"Change, addition, deletion of a part of collocation",of,,"Looking at the detail, machinery goods accounted for only 2 per cent of all transported goods by road and it is the least number of at all. "
2017_OBy_19_1.txt,Choice of lexical item,number,percentage,"Food products transported by road was one third of all road transportation, this number was not as many as manufactured goods with 28%. "
2017_OBy_19_2.txt,"Change, addition, deletion of a part of collocation",life,our life,"The first issue is that the modern style of life (with constant using of technology) contributes to 'sitting' style of life, because almost all modern gadgets have an aim to make life more simple and comfortable. "
2017_OBy_19_2.txt,Choice of lexical item,environment,society,"Nevertheless, the idea that people depend in gadgets and technology often sounds in the environment. "
2017_OBy_19_2.txt,Choice of lexical item,sounds,popes up,"Nevertheless, the idea that people depend in gadgets and technology often sounds in the environment. "
2017_OBy_19_2.txt,Choice of lexical item,total,common,"So, such total interest to using technology cannot stay unnoticed for people's health. "
2017_OBy_19_2.txt,Choice of lexical item,contrihifies,confronts,"The first issue is that the modern style of life (with constant using of technology) contributes to 'sitting' style of life, because almost all modern gadgets have an aim to make life more simple and comfortable. "
2017_OBy_19_2.txt,Choice of lexical item,stop to see well,he/she can lose their eyesight,"Gradually, a man can become too fat or stop to see well, besides such style of life affects on a heart, which become too weak, so a problem of a heart attack starts to be real. "
2017_OBy_19_2.txt,Choice of lexical item,starts to be,becomes,"Gradually, a man can become too fat or stop to see well, besides such style of life affects on a heart, which become too weak, so a problem of a heart attack starts to be real. "
2017_OBy_19_2.txt,"Change, addition, deletion of a part of collocation",so,,"People should understand that the natural rhythm of life must include workouts and sport, so even if a man has a job, connected with modern technology, he should be sporty. "
2017_OBy_19_2.txt,Choice of lexical item,connected with,related to,"People should understand that the natural rhythm of life must include workouts and sport, so even if a man has a job, connected with modern technology, he should be sporty. "
2017_OBy_19_2.txt,Choice of lexical item,can reduce,is not so obvious,Another problem of using technology is that the ability to live without them can reduce. 
2017_OBy_1_2.txt,Choice of lexical item,work,process,To prevent the work of illegal pirate copying some companies started releasing an original CDs only at the authentic stories and some decided to fight with counterfeit by putting holographic sticker in production. 
2017_OBy_1_2.txt,Choice of lexical item,illegal,pirate copies of original,I personally think that people who share illegal music and film files are thieves. 
2017_OBy_1_2.txt,Choice of lexical item,were serving,have been spreading,"For example, lets take a look at worldwide news, the company Pirate bay were serving free films, books, music, nowadays the owner of that company is in jail because of illegal sharing copies. "
2017_OBy_1_2.txt,Choice of lexical item,chair,repay,It may seem an oldie but if you pay for every author job the world will chair.
2017_OBy_200_1.txt,Choice of lexical item,amount,proportions,The noticeable difference of 7% can be mentioned in the amount of non-metallic minerals. 
2017_OBy_200_1.txt,Choice of lexical item,amount,proportions,"The same trend is with chemicals, the amount of them moved by rail and by road is almost the same. "
2017_OBy_200_1.txt,Choice of lexical item,move,transport,"All in all, the main ideas are that people prefer to transport metals by rail and food by road, while they can use both methods to move manufactured goods."
2017_OBy_200_2.txt,Choice of lexical item,watching,looking at screens,"Although the producers do their best to upgrade the characteristics, long-time watching influences our eyes. "
2017_OBy_200_2.txt,Choice of lexical item,producers,creators,"Although the producers do their best to upgrade the characteristics, long-time watching influences our eyes. "
2017_OBy_200_2.txt,Choice of lexical item,more rarely,less,"It is proved that when a person watches something on a TV or on his gadget, he closes his eyes more rarely than usually, which has a bad effect on his health. "
2017_OBy_20_1.txt,Choice of lexical item,changed,increased or decreased,This parts changed nearly twice. 
2017_OBy_20_1.txt,Choice of lexical item,shows,reveals,A closer look on the chart shows that machinery dropped by 2%. 
2017_OBy_20_1.txt,Choice of lexical item,transportation,goods,From chart of transported by road food products dominate over other transportation.
2017_OBy_20_2.txt,Choice of lexical item,rising,increasing,Most people think that many of modern technology is causing an rising number of health problems. 
2017_OBy_20_2.txt,"Change, addition, deletion of a part of collocation",of,,Most people think that many of modern technology is causing an rising number of health problems. 
2017_OBy_20_2.txt,Choice of lexical item,each,every,Many people use phone each minutes every day.
2017_OBy_21_1.txt,Choice of lexical item,are getting,have,"However, road transportation provide food products promotion, about 30% gets from road transport, as many as metal materials are getting by the rail. "
2017_OBy_21_1.txt,Choice of lexical item,material,all products,"It is clear from the graphic that machinery industry is independent on road transportation, it include only 2%, while goods from rail gives 12% of material for this area. "
2017_OBy_21_1.txt,"Change, addition, deletion of a part of collocation",different,,Railway and roadway transportation are contained on different kind of material for transportation materials in countries of Eastern Europe.
2017_OBy_21_1.txt,Choice of lexical item,area,kind of transportation,"It is clear from the graphic that machinery industry is independent on road transportation, it include only 2%, while goods from rail gives 12% of material for this area. "
2017_OBy_21_1.txt,Choice of lexical item,about 30% gets from,they take about 30% of,"However, road transportation provide food products promotion, about 30% gets from road transport, as many as metal materials are getting by the rail. "
2017_OBy_21_1.txt,Choice of lexical item,as many as,the same percentage,"However, road transportation provide food products promotion, about 30% gets from road transport, as many as metal materials are getting by the rail. "
2017_OBy_21_1.txt,Choice of lexical item,are contained,depends,Railway and roadway transportation are contained on different kind of material for transportation materials in countries of Eastern Europe.
2017_OBy_21_2.txt,Choice of lexical item,an important cause,the reason,"Moreover, modern technologies could be harmful for pollution, that is also an important cause of unhealthy population. "
2017_OBy_21_2.txt,Choice of lexical item,everyday,daily,"People might to reduce their everyday using of gadgets, or spend more time out of the megalopolis in calm villages, where are not so many modern gadgets. "
2017_OBy_21_2.txt,"Change, addition, deletion of a part of collocation",to,,"People might to reduce their everyday using of gadgets, or spend more time out of the megalopolis in calm villages, where are not so many modern gadgets. "
2017_OBy_21_2.txt,Choice of lexical item,be harmful for,cause,"Moreover, modern technologies could be harmful for pollution, that is also an important cause of unhealthy population. "
2017_OBy_21_2.txt,Choice of lexical item,psychic,mental state,"It is not a secret that new gadgets usually are cause of stress, depression which are extremely harmful for people's psychic. "
2017_OBy_21_2.txt,Choice of lexical item,cause,the reason,"It is not a secret that new gadgets usually are cause of stress, depression which are extremely harmful for people's psychic. "
2017_OBy_21_2.txt,Choice of lexical item,eyes,eyesight,"Moreover, in big city people surrounded by different displays that made our eyes ill. "
2017_OBy_21_2.txt,Choice of lexical item,ill,worse,"Moreover, in big city people surrounded by different displays that made our eyes ill. "
2017_OBy_21_2.txt,"Change, addition, deletion of a part of collocation",today,,This gadgets have strong influence on today people. 
2017_OBy_21_2.txt,"Change, addition, deletion of a part of collocation",not helpful,not only helpful,"Also, gadgets that are developed because of new technology opportunities could be not helpful but also dangerous for people. "
2017_OBy_21_2.txt,Choice of lexical item,troubles,problems,"It is clear that technology brought dramatic changes in people life, it was able to improve our living accomodation and made everyday routine easier, but also it involved some problems, including health troubles. "
2017_OBy_21_2.txt,Choice of lexical item,everyday,daily,"It is clear that technology brought dramatic changes in people life, it was able to improve our living accomodation and made everyday routine easier, but also it involved some problems, including health troubles. "
2017_OBy_21_2.txt,Choice of lexical item,accomodution,conditions,"It is clear that technology brought dramatic changes in people life, it was able to improve our living accomodation and made everyday routine easier, but also it involved some problems, including health troubles. "
2017_OBy_21_2.txt,Choice of lexical item,was able to,can,"It is clear that technology brought dramatic changes in people life, it was able to improve our living accomodation and made everyday routine easier, but also it involved some problems, including health troubles. "
2017_OBy_22_1.txt,Choice of lexical item,accountable,popular,"Overall, it can be seen that the transportation of Metals and Manufactured goods were the most accountable products transported by rail, whereas Food products and Manufactured goods were the most popular for supplying by road. "
2017_OBy_22_1.txt,"Change, addition, deletion of a part of collocation",the transportation of,,"Overall, it can be seen that the transportation of Metals and Manufactured goods were the most accountable products transported by rail, whereas Food products and Manufactured goods were the most popular for supplying by road. "
2017_OBy_22_1.txt,Choice of lexical item,means,types,"The two pie charts compares the means of the transportation, which supplied products in Eastern Europe during 2008 year, and it measured in the percentage of supplied goods. "
2017_OBy_22_1.txt,Choice of lexical item,In detail,To specify,"In detail, Chemicals and Food product transported by rail with the same proportion and accounted 11 percent. "
2017_OBy_22_1.txt,Choice of lexical item,percent,percentage,"By the contrast, the percent of supplied Foods product by means of road transport is increased to the point of 30 percent. "
2017_OBy_22_1.txt,Choice of lexical item,transport,transportation,"By the contrast, the percent of supplied Foods product by means of road transport is increased to the point of 30 percent. "
2017_OBy_22_1.txt,Choice of lexical item,then,than,"At first glance it can be seen that the percentage of machinery transported by road is significantly less then transported by rail, which account for 2 percent by means of road transport and 12 percent by means of the rail."
2017_OBy_22_1.txt,Choice of lexical item,accounet,counted,"At first glance it can be seen that the percentage of machinery transported by road is significantly less then transported by rail, which account for 2 percent by means of road transport and 12 percent by means of the rail."
2017_OBy_22_1.txt,Choice of lexical item,transport,transportation,"At first glance it can be seen that the percentage of machinery transported by road is significantly less then transported by rail, which account for 2 percent by means of road transport and 12 percent by means of the rail."
2017_OBy_22_2.txt,Choice of lexical item,using,the time they spend in,The best way to solve these problems would be encourage people to do sports and decrease using gadgets by means feeling of shame. 
2017_OBy_22_2.txt,"Change, addition, deletion of a part of collocation",teal,,"For example, young adults and teenagers prefer chatting in front of laptops to real meeting with friends and having some activities or just walking. "
2017_OBy_22_2.txt,"Change, addition, deletion of a part of collocation",with,,"For example, young adults and teenagers prefer chatting in front of laptops to real meeting with friends and having some activities or just walking. "
2017_OBy_22_2.txt,"Change, addition, deletion of a part of collocation",of,,The best way to solve these problems would be encourage people to do sports and decrease using gadgets by means feeling of shame. 
2017_OBy_22_2.txt,Choice of lexical item,then,than,State health department need to create alternative kind of physical activities which could be more attractive then standard exercises for health lifestyle. 
2017_OBy_22_2.txt,Choice of lexical item,conclude,include,"In addition, the government should create social programs which could conclude sport festivals. "
2017_OBy_22_2.txt,Choice of lexical item,free time,leisure time,"Firstly, modern technology such as gadgets attract people to spend a lot of free time with smartphones games, whereas this free time could be spended on sports. "
2017_OBy_22_2.txt,Choice of lexical item,Reducing,The decrease of,Reducing health tone may be caused by variety of factors. 
2017_OBy_22_2.txt,Choice of lexical item,various,some,"There are several reasons of this problem, and various measures can be taken by government and state health department to improve the situation. "
2017_OBy_22_2.txt,"Change, addition, deletion of a part of collocation",health,our health,It is certainly true that overuse of modern technology rise over the world leads to reducing of health. 
2017_OBy_22_2.txt,"Change, addition, deletion of a part of collocation",of,,It is certainly true that overuse of modern technology rise over the world leads to reducing of health. 
2017_OBy_22_2.txt,Choice of lexical item,reducing,damaging,It is certainly true that overuse of modern technology rise over the world leads to reducing of health. 
2017_OBy_22_2.txt,Choice of lexical item,rise,increases,It is certainly true that overuse of modern technology rise over the world leads to reducing of health. 
2017_OBy_23_1.txt,Choice of lexical item,variants,types of transportation,"To begin with, manufactured goods was transported in the same percentage in 2008 by both variants (25% by rail and 28% by road, what is approximately the third of a chart). "
2017_OBy_23_2.txt,Choice of lexical item,destroy,damage,"By contrast, it creates other problem and destroy our health. "
2017_OBy_23_2.txt,Choice of lexical item,be fired,regret,"Furthermore, people need to walk, ride a bicycle or do some other activities during the day or they will be fired. "
2017_OBy_23_2.txt,"Change, addition, deletion of a part of collocation",of,,"All of people depend in technology, so, the main solution of the health problems is to reduce the time of using gadgets. "
2017_OBy_23_2.txt,"Change, addition, deletion of a part of collocation",time,amount of time,"All of people depend in technology, so, the main solution of the health problems is to reduce the time of using gadgets. "
2017_OBy_23_2.txt,"Change, addition, deletion of a part of collocation",of,,"All of people depend in technology, so, the main solution of the health problems is to reduce the time of using gadgets. "
2017_OBy_23_2.txt,Choice of lexical item,growing,increasing,"Nowadays, people have an opinion that some gadgets can be a problem of growing health problems. "
2017_OBy_23_2.txt,Choice of lexical item,low,bad,"First of all, the one of the problems, which new technology can cause is low eyesight. "
2017_OBy_23_2.txt,"Change, addition, deletion of a part of collocation",with,,Most people usually start their day with checking the news and social media. 
2017_OBy_23_2.txt,Choice of lexical item,everyday,daily,This everyday routine becomes a standard. 
2017_OBy_23_2.txt,Choice of lexical item,becomes,turns into,This everyday routine becomes a standard. 
2017_OBy_23_2.txt,Choice of lexical item,a less of a,the absence of,The next problem is a less of a sport activities. 
2017_OBy_23_2.txt,Choice of lexical item,get,go,People do not get out of a house because they have all things for proper life. 
2017_OBy_23_2.txt,"Change, addition, deletion of a part of collocation",of a house,,People do not get out of a house because they have all things for proper life. 
2017_OBy_23_2.txt,Choice of lexical item,all things,everything they need,People do not get out of a house because they have all things for proper life. 
2017_OBy_23_2.txt,Choice of lexical item,Internet,online,"If they have to, they can use the Internet shops and buy a necessary products. "
2017_OBy_23_2.txt,"Change, addition, deletion of a part of collocation",whole,,"Moreover, there is a problem with sleep, because people tend to spend a half of a whole day in the Internet, and even sleep with their smartphones. "
2017_OBy_23_2.txt,Choice of lexical item,think more about,make,"To begin with, people could think more about some breaks in a work. "
2017_OBy_24_1.txt,"Change, addition, deletion of a part of collocation",level,,"Proportions of metals, chemicals and non-minerals are nearly the same level with figures 11%, 16% and 13% accordingly."
2017_OBy_24_1.txt,Choice of lexical item,accordingly,respectively,"Proportions of metals, chemicals and non-minerals are nearly the same level with figures 11%, 16% and 13% accordingly."
2017_OBy_24_1.txt,"Change, addition, deletion of a part of collocation",non-minerals,non-metallic minerals,"Proportions of metals, chemicals and non-minerals are nearly the same level with figures 11%, 16% and 13% accordingly."
2017_OBy_24_1.txt,Choice of lexical item,overage,percentages,"On the contrary, machinery show the smallest figures with 2% of total average. "
2017_OBy_24_2.txt,Choice of lexical item,point,thing,Another point that can help people to save their health is necessity of listening music not so loud. 
2017_OBy_24_2.txt,Choice of lexical item,quantity,the number,It is certainty true that nowadays there is a problem relating with influence of modern technologies on quantity of problems with health. 
2017_OBy_24_2.txt,Choice of lexical item,various,different,"There are some reasons of this problem, and various measures can be taken to improve the situation. "
2017_OBy_24_2.txt,Choice of lexical item,eyes,the eyesight,One of those negative influence often related with eyes of people who have to spend all day long in front of the computer screen. 
2017_OBy_24_2.txt,"Change, addition, deletion of a part of collocation",long,,One of those negative influence often related with eyes of people who have to spend all day long in front of the computer screen. 
2017_OBy_24_2.txt,Choice of lexical item,eyes,eyesight,"In this case, such people have not only a headaches but also problems with their eyes, like a loosing theirs sight. "
2017_OBy_24_2.txt,Choice of lexical item,sight,eyesight,"For instance, a huge amount of people nowadays have to wear glasses because of bad sight, which is deteriorate by modern technologies. "
2017_OBy_24_2.txt,Choice of lexical item,other,another,"Moreover, there is other problem connected with ears. "
2017_OBy_24_2.txt,Choice of lexical item,connected with,related to,"Moreover, there is other problem connected with ears. "
2017_OBy_24_2.txt,"Change, addition, deletion of a part of collocation",of,,"Most of young people preferred to listen music too loud, that can damage they hearing. "
2017_OBy_24_2.txt,Choice of lexical item,Another,other,Another point that can help people to save their health is necessity of listening music not so loud. 
2017_OBy_24_2.txt,Choice of lexical item,that can help,to,"To conclude, there are some ways that can help tackle this problem, and people should use it to make their everyday life comfortable and healthy."
2017_OBy_24_2.txt,Choice of lexical item,everyday,daily,"To conclude, there are some ways that can help tackle this problem, and people should use it to make their everyday life comfortable and healthy."
2017_OBy_24_2.txt,"Change, addition, deletion of a part of collocation",comfortable and healthy,more comfortable and healthy,"To conclude, there are some ways that can help tackle this problem, and people should use it to make their everyday life comfortable and healthy."
2017_OBy_25_2.txt,Choice of lexical item,live,lifestyle,So this passive live leads to the absence of activity and a person just starts to put on weight. 
2017_OBy_25_2.txt,Choice of lexical item,over,a lot of,"We spend over time working, entertaining and chatting on the computer, smartphones and other modern gadgets. "
2017_OBy_25_2.txt,Choice of lexical item,view,observed,The most obvious problem that can be view among the people is obesity. 
2017_OBy_26_1.txt,"Change, addition, deletion of a part of collocation",the second position,in the second position,"All in all, the main tendency is that there are significant changes in percentage of food products, metals and machinery although manufactured goods remain the second position in both charts. "
2017_OBy_26_1.txt,Choice of lexical item,shows,reveals,The more detailed look on the graph shows that machinery transportation by rail counts 12% in contrast with only 2% in the second chart. 
2017_OBy_26_2.txt,"Change, addition, deletion of a part of collocation",to,,"For example, teenagers to that was talked about mobile phones influences on brain tend to charge their iPhones away from their bed. "
2017_OBy_26_2.txt,Choice of lexical item,Another,The other,"Another way to reduce health problems is to found projects that develop safer technologies, especially medicine industry. "
2017_OBy_26_2.txt,"Change, addition, deletion of a part of collocation",health,our health,"Although scientists said that microwaves is safe for health there are still lack of information in other positions, for example, microwave diagnostic. "
2017_OBy_26_2.txt,Choice of lexical item,positions,devices,"Although scientists said that microwaves is safe for health there are still lack of information in other positions, for example, microwave diagnostic. "
2017_OBy_26_2.txt,Choice of lexical item,talked,told,"For example, teenagers to that was talked about mobile phones influences on brain tend to charge their iPhones away from their bed. "
2017_OBy_26_2.txt,Choice of lexical item,human being,people,"Socialization, since it leads to cohesion, is also significant, the connection between human being is a need, not just a want. "
2017_OBy_26_2.txt,Choice of lexical item,have,need,"First of all, people have to be informed about damaging features of some devices. "
2017_OBy_26_2.txt,"Change, addition, deletion of a part of collocation",often,,Social networking also is a cause of syndrome of lack of attention and the main reason while individuals often easily loos concentration. 
2017_OBy_26_2.txt,Choice of lexical item,life,world,"When it comes to mental health, governments all over the world should be concentrated on developing sense of fulfillment and meaning of life in their citizens and try to attract them live in a real life, not in the imaginary mobile world. "
2017_OBy_26_2.txt,Choice of lexical item,syndrome of lack of attention,the attention deficit disorder,Social networking also is a cause of syndrome of lack of attention and the main reason while individuals often easily loos concentration. 
2017_OBy_26_2.txt,"Change, addition, deletion of a part of collocation",build,will build,"The problem now is far from being solved, but I believe that people would find the answer and build happier and healthier future for next generations."
2017_OBy_26_2.txt,Choice of lexical item,work,things,"Information nowadays is overwhelming, people spend too much attention on bright buttons and YouTube videos and then don't able to focus on important work. "
2017_OBy_27_1.txt,Choice of lexical item,has attributed,had,"As we can see from the first chart, metals has attributed to 35 per cent and was followed by manufactured goods with 25 per cent. "
2017_OBy_27_1.txt,"Change, addition, deletion of a part of collocation",to,,"As we can see from the first chart, metals has attributed to 35 per cent and was followed by manufactured goods with 25 per cent. "
2017_OBy_27_1.txt,Choice of lexical item,amount of pit,percentage,"By contrast, metals from second chart hadn't a largest amount of pit it is just 11%. "
2017_OBy_27_1.txt,"Change, addition, deletion of a part of collocation",machinery,machinery goods,But there is only 2% of machinery which took smallest position of the chart. 
2017_OBy_27_1.txt,Choice of lexical item,graphic,the graph,"A closer look at graphic reveals that goods transported by rail had food products, which massive 11%. "
2017_OBy_27_1.txt,Choice of lexical item,", which massive",with,"A closer look at graphic reveals that goods transported by rail had food products, which massive 11%. "
2017_OBy_27_1.txt,Choice of lexical item,one,food products,Contrary the goods transported by road did not have one.
2017_OBy_27_2.txt,Choice of lexical item,a big,a lot of,"It follows a big nervous problems, which we need to solve. "
2017_OBy_27_2.txt,Choice of lexical item,in,related to,"All in all, humanity have a big problems in technologies. "
2017_OBy_27_2.txt,Choice of lexical item,a big,a lot of,"All in all, humanity have a big problems in technologies. "
2017_OBy_27_2.txt,Choice of lexical item,nervous,mental,"It follows a big nervous problems, which we need to solve. "
2017_OBy_27_2.txt,Choice of lexical item,Human,Every person,Human spent a lot of time chatting or searching the information about things he likes. 
2017_OBy_27_2.txt,Choice of lexical item,follows,leads to,It follows big problems in real communication between people. 
2017_OBy_27_2.txt,"Change, addition, deletion of a part of collocation",the rest,for the rest,Screen compel eyes good unhealth eyesight the rest of your life. 
2017_OBy_27_2.txt,Choice of lexical item,compel eyes good unhealth,leads to loosing,Screen compel eyes good unhealth eyesight the rest of your life. 
2017_OBy_27_2.txt,Choice of lexical item,king-size,big,"Firstly, if people use gadgets all day long, their eyes have a king-size change. "
2017_OBy_27_2.txt,Choice of lexical item,a largest amount of,many,Nowadays a largest amount of people believe in danger of using technology. 
2017_OBy_28_1.txt,Choice of lexical item,Another,The other,Another good remain stable. 
2017_OBy_28_1.txt,"Change, addition, deletion of a part of collocation",more,,"According to the graph, it is clearly seen that the amount of metals transporting by rail is much more bigger then metals transporting by road, it is respectively 35% and 11%. "
2017_OBy_28_1.txt,Choice of lexical item,then,than,"According to the graph, it is clearly seen that the amount of metals transporting by rail is much more bigger then metals transporting by road, it is respectively 35% and 11%. "
2017_OBy_28_1.txt,Choice of lexical item,then,than,"Moreover, the amount of food production transporting by roads, much more higher, then food production transporting by rail. "
2017_OBy_28_1.txt,Choice of lexical item,clearly seen,obvious,"According to the graph, it is clearly seen that the amount of metals transporting by rail is much more bigger then metals transporting by road, it is respectively 35% and 11%. "
2017_OBy_28_2.txt,Choice of lexical item,Another,The other,Another key point connecting with children. 
2017_OBy_28_2.txt,"Change, addition, deletion of a part of collocation",still,,"Firstly, some exercises can help you still active and don't tide. "
2017_OBy_28_2.txt,"Change, addition, deletion of a part of collocation",is,,"In conclusion, it is seems, that nowadays technologies is a great part of our lives and we can not live without it, but problems with health can be dramatically. "
2017_OBy_28_2.txt,Choice of lexical item,merge,unite,I hope that in the future people will learn to merge their work and activities and understand that health is more important than work.
2017_OBy_28_2.txt,"Change, addition, deletion of a part of collocation",have,have to wear,"Firstly, it is dangerous for our eyesight, nowadays a huge number of young people have glasses. "
2017_OBy_28_2.txt,Choice of lexical item,all of us,we all,"Nowadays all of us has modern gadgets, mobile phones and laptops. "
2017_OBy_28_2.txt,"Change, addition, deletion of a part of collocation",lived,could live,We can't imagine how our parents lived without it. 
2017_OBy_28_2.txt,Choice of lexical item,increase,lead to,"However, spending a lot of time in the internet or with computers can increase health problem of people. "
2017_OBy_28_2.txt,Choice of lexical item,a huge number of,many,"Firstly, it is dangerous for our eyesight, nowadays a huge number of young people have glasses. "
2017_OBy_29_1.txt,Choice of lexical item,percentage,proportions,"According to the charts, approximately the same percentage of manufactured goods are transported by rail and by road. "
2017_OBy_29_1.txt,Choice of lexical item,percentage,proportion,Nevertheless the biggest percentage of food production is transported by road.
2017_OBy_29_2.txt,Choice of lexical item,alone,at home,They cannot live without their mobile phones and laptops and never leave these gadgets alone. 
2017_OBy_29_2.txt,Choice of lexical item,save,prevent,Going to picnics or going to a little trip can save all this negative situation. 
2017_OBy_2_2.txt,Choice of lexical item,different similar,other similar,"It is significantly for producers, musicians, directors and different similar professions - to make self name, to state famous in the world. "
2017_OBy_2_2.txt,Choice of lexical item,self name,a personal brand,"It is significantly for producers, musicians, directors and different similar professions - to make self name, to state famous in the world. "
2017_OBy_2_2.txt,Choice of lexical item,state,become,"It is significantly for producers, musicians, directors and different similar professions - to make self name, to state famous in the world. "
2017_OBy_2_2.txt,Choice of lexical item,show,watch,"I always show ""The Simpsons"" by pirate site, but in Russia we have no original movie discs and official translate in our language. "
2017_OBy_2_2.txt,Word choice,official translate,an official dubbing,"I always show ""The Simpsons"" by pirate site, but in Russia we have no original movie discs and official translate in our language. "
2017_OBy_30_1.txt,Choice of lexical item,choice,question,"Comparing two pie charts it can be seen that both ways of transportation are popular and the choice hangs what kind of goods need to transport the most convenient way to metals transportation is rail, and to food products transportation is road. "
2017_OBy_30_1.txt,Choice of lexical item,hangs,of,"Comparing two pie charts it can be seen that both ways of transportation are popular and the choice hangs what kind of goods need to transport the most convenient way to metals transportation is rail, and to food products transportation is road. "
2017_OBy_30_1.txt,Choice of lexical item,another,",the other -",One pie chart is about goods transported by rail another by road. 
2017_OBy_30_1.txt,Choice of lexical item,is,has,It can be seen that metals are often transported by rail it is 35%. 
2017_OBy_30_1.txt,Choice of lexical item,fast,almost,"From the charts it is clear that the way of chemicals transportation is not very important, because numbers are fast the same. "
2017_OBy_30_1.txt,Choice of lexical item,prefer to transport,more transported,What about machinery it prefer to transport by rail and only 2% of machinery goods are transported by road. 
2017_OBy_30_2.txt,Choice of lexical item,produced,make,"Phones produced magnet waves, which influence on brain and heart. "
2017_OBy_30_2.txt,"Change, addition, deletion of a part of collocation",health,,I believe that a lot of heart and brain health problem connected with widely use phones. 
2017_OBy_30_2.txt,"Change, addition, deletion of a part of collocation",so,,But it is not so good. 
2017_OBy_30_2.txt,Choice of lexical item,hard to,lower,One of this problem is hard to concentrate and rapidly headache. 
2017_OBy_30_2.txt,Choice of lexical item,rapidly,constant,One of this problem is hard to concentrate and rapidly headache. 
2017_OBy_31_1.txt,Choice of lexical item,have,take,From closer look at the charts it is clear that machinery and metals are almost half of the goods transported by rail (12% and 35% respectively) while in transportation by road they have less than fifth part (2% and 11% respectively). 
2017_OBy_31_2.txt,Choice of lexical item,became,is,"The most common problem became the lack of activity in life of modern people, which lead to problems with overweight or with heart and other ones. "
2017_OBy_31_2.txt,"Change, addition, deletion of a part of collocation",of,,Some people believe that the globalization of use of technologies damage people's health. 
2017_OBy_31_2.txt,Choice of lexical item,routine,needs,Nowadays people around the world use the variety of modern technologies for their everyday's routine. 
2017_OBy_32_2.txt,Choice of lexical item,Great part of,Many,Great part of people think that modern technology is killing us because it giving us health problems. 
2017_OBy_32_2.txt,Choice of lexical item,have,lead to,The problem with technology is that most innovations have unintended consequences and unintended consequences are causing harm and creating dangers of existental magnitude. 
2017_OBy_32_2.txt,Choice of lexical item,technology,technologies,Why technology are danger? 
2017_OBy_32_2.txt,Choice of lexical item,Technology,technologies,Technology separates us from the natural world by divesting our focus from natural to human-made wonders. 
2017_OBy_32_2.txt,Choice of lexical item,divesting,distracting,Technology separates us from the natural world by divesting our focus from natural to human-made wonders. 
2017_OBy_32_2.txt,Choice of lexical item,become talking,talk,"We mad about internet, people become talking to each other in face-to-face method rarely. "
2017_OBy_32_2.txt,"Change, addition, deletion of a part of collocation",begin,to have,The way to change situation is begin more active lifestyle. 
2017_OBy_32_2.txt,Choice of lexical item,begin,to have,The way to change situation is begin more active lifestyle. 
2017_OBy_33_1.txt,Choice of lexical item,moving,transportation,The pie chart below illustrates the information about the moving of goods by rail and by road between several Eastern Europe countries in 2008. 
2017_OBy_33_1.txt,Choice of lexical item,percent,percentages,The biggest transported goods was metals (35%) and manufactured goods (25%)/ The percent of chemicals and machinery was almost equal - 11% and 12%. 
2017_OBy_33_1.txt,Choice of lexical item,percent,percentage,Finally the smallest percent of transported goods by rail was non-metallic minerals. 
2017_OBy_33_1.txt,Choice of lexical item,was,had,Finally the smallest percent of transported goods by rail was non-metallic minerals. 
2017_OBy_33_1.txt,Choice of lexical item,percent,percentages,Among the goods transported by road the most large percent was food products (30%) and manufactured goods. 
2017_OBy_33_1.txt,Choice of lexical item,was,had,Among the goods transported by road the most large percent was food products (30%) and manufactured goods. 
2017_OBy_33_1.txt,Choice of lexical item,percent,percentage,The percent of chemicals was on 3% lower than non-metallic minerals (13%) and on 5% lower than metals (11%). 
2017_OBy_33_1.txt,Choice of lexical item,compeire,had,Overall the biggest good was transported by rail and it was metals and the smallest good was machinery - it transported by road and compare only 2%.
2017_OBy_33_2.txt,Choice of lexical item,Another,The other,"Another problem is that children and young people can loose their eye vision because they sit in front of TV, gadgets and computers too. "
2017_OBy_33_2.txt,Choice of lexical item,on the fresh air,in parks,"The solution of these two problems is very simple: people must go walk on the fresh air, do some sport and limited themselves of using gadgets. "
2017_OBy_33_2.txt,Choice of lexical item,themselves of,the time they,"The solution of these two problems is very simple: people must go walk on the fresh air, do some sport and limited themselves of using gadgets. "
2017_OBy_33_2.txt,"Change, addition, deletion of a part of collocation",very,,"It is very strong opinion and, actually, it is very true, but technology in our days become more and more widespread, so people cannot stop of using it. "
2017_OBy_33_2.txt,Choice of lexical item,technology,technologies,"It is very strong opinion and, actually, it is very true, but technology in our days become more and more widespread, so people cannot stop of using it. "
2017_OBy_33_2.txt,"Change, addition, deletion of a part of collocation",of,,"It is very strong opinion and, actually, it is very true, but technology in our days become more and more widespread, so people cannot stop of using it. "
2017_OBy_33_2.txt,Choice of lexical item,using,overusing,"Overall there are a lot of problems with health which is caused by using of technology, but solution of them is very simply."
2017_OBy_33_2.txt,Choice of lexical item,technology,technologies,"Overall there are a lot of problems with health which is caused by using of technology, but solution of them is very simply."
2017_OBy_34_1.txt,Choice of lexical item,per cent,percentages,The per cent of metals and food products have the most significant difference between transported by rail and road. 
2017_OBy_34_1.txt,Choice of lexical item,was,had,"In 2008 metals was 35% by rail, while metals by road was in over three times lower. "
